"","month","pdiff","segmentId"
"402",2018-10-01,-0.0234896441037606,"21349692"
"403",2018-11-01,-0.0179237821383515,"21349692"
"404",2018-12-01,-0.131931840000429,"21349692"
"405",2019-01-01,0.0886453558880341,"21349692"
"406",2019-02-01,0.0946960375645743,"21349692"
"407",2019-03-01,0.0170563737491827,"21349692"
"408",2019-04-01,0.024646856394204,"21349692"
"409",2019-05-01,-0.037836560473806,"21349692"
"410",2019-06-01,-0.0203514890868732,"21349692"
"411",2019-07-01,-0.100370714992541,"21349692"
"412",2019-08-01,0.0251288640760928,"21349692"
"413",2019-09-01,0.0630267180646021,"21349692"
"414",2019-10-01,0.352462817729334,"21349692"
"415",2019-11-01,0.516992334618282,"21349692"
"416",2019-12-01,-0.012290153333698,"21349692"
"417",2020-01-01,-0.139280855581976,"21349692"
"418",2020-02-01,-0.199994092191354,"21349692"
"419",2020-03-01,0.0646619502660978,"21349692"
"420",2020-04-01,0.0535926861328964,"21349692"
"421",2020-05-01,0.135404611044649,"21349692"
"422",2020-06-01,0.043026570369386,"21349692"
"423",2020-07-01,0.24954610574709,"21349692"
"424",2020-08-01,-0.0114506758398821,"21349692"
"425",2020-09-01,0.00544138715347033,"21349692"
"426",2020-10-01,-0.0635951432442192,"21349692"
"427",2020-11-01,-0.00535511760037225,"21349692"
"428",2020-12-01,-0.0449615007803228,"21349692"
"429",2021-01-01,0.138409125595089,"21349692"
"430",2021-02-01,-0.0288230168224849,"21349692"
"431",2021-03-01,0.111124108290133,"21349692"
"432",2021-04-01,-0.0493170778856699,"21349692"
"433",2021-05-01,0.0194127087477876,"21349692"
"434",2021-06-01,0.0789760079671022,"21349692"
"435",2021-07-01,0.0261482296042979,"21349692"
"436",2021-08-01,0.0868004785325006,"21349692"
"437",2021-09-01,0.0394642799119739,"21349692"
"438",2021-10-01,-0.0320924106970301,"21349692"
"439",2021-11-01,-0.0272023494422171,"21349692"
"440",2021-12-01,-0.136022370902073,"21349692"
"441",2022-01-01,0.0813377248044272,"21349692"
"442",2022-02-01,0.0178691518848374,"21349692"
"443",2022-03-01,0.063383681434991,"21349692"
"444",2022-04-01,0.0175868979213522,"21349692"
"445",2022-05-01,0.0360831228676506,"21349692"
"446",2022-06-01,-0.00700075324560211,"21349692"
"447",2022-07-01,0.0275008492474931,"21349692"
"448",2022-08-01,0.0449799699223039,"21349692"
"449",2022-09-01,-0.0639592023614353,"21349692"
"450",2022-10-01,0.125151565377835,"21349692"
"451",2022-11-01,0.0281477542942387,"21349692"
"452",2007-05-01,0.00036983189697301,"21774536"
"453",2009-06-01,-0.0986656687023936,"21774536"
"454",2009-09-01,0.0293015511731925,"21774536"
"455",2010-06-01,-0.146514281351526,"21774536"
"456",2010-07-01,0.122773259604055,"21774536"
"457",2010-08-01,-0.0474787807521592,"21774536"
"458",2010-09-01,-0.076966879245229,"21774536"
"459",2011-06-01,-0.0118705108737352,"21774536"
"460",2011-07-01,-0.119808078942708,"21774536"
"461",2011-08-01,-0.0196598199096405,"21774536"
"462",2011-09-01,-0.0886508427990869,"21774536"
"463",2011-10-01,-0.0535989521375133,"21774536"
"464",2012-05-01,-0.0209580380822913,"21774536"
"465",2012-06-01,-0.087436924507777,"21774536"
"466",2012-07-01,-0.0979456485394108,"21774536"
"467",2012-08-01,-0.0395781958728839,"21774536"
"468",2012-09-01,-0.128431956803889,"21774536"
"469",2012-10-01,-0.0566590378301904,"21774536"
"470",2013-05-01,-0.0729662477335906,"21774536"
"471",2013-06-01,-0.040541797325046,"21774536"
