"","week","temp","stationName"
"505",2020-10-11,10,"Burnaby South"
"506",2020-10-18,7.7,"Burnaby South"
"507",2020-10-25,7.48571428571429,"Burnaby South"
"508",2020-11-01,9.5,"Burnaby South"
"509",2020-11-08,3.6,"Burnaby South"
"510",2020-11-15,6.91428571428571,"Burnaby South"
"511",2020-11-22,5.81428571428571,"Burnaby South"
"512",2020-11-29,6.58571428571429,"Burnaby South"
"513",2020-12-06,6.32857142857143,"Burnaby South"
"514",2020-12-13,5.74285714285714,"Burnaby South"
"515",2020-12-20,3.82857142857143,"Burnaby South"
"516",2020-12-27,4.6,"Burnaby South"
"517",2021-01-03,6,"Burnaby South"
"518",2021-01-10,6.98571428571429,"Burnaby South"
"519",2021-01-17,4.4,"Burnaby South"
"520",2021-01-24,3.18571428571429,"Burnaby South"
"521",2021-01-31,5.08571428571429,"Burnaby South"
"522",2021-02-07,-0.914285714285714,"Burnaby South"
"523",2021-02-14,2.97142857142857,"Burnaby South"
"524",2021-02-21,4.85714285714286,"Burnaby South"
"525",2021-02-28,6.52857142857143,"Burnaby South"
"526",2021-03-07,6.78571428571429,"Burnaby South"
"527",2021-03-14,6.65714285714286,"Burnaby South"
"528",2021-03-21,6.27142857142857,"Burnaby South"
"529",2021-03-28,6.84285714285714,"Burnaby South"
"530",2021-04-04,6.31428571428571,"Burnaby South"
"531",2021-04-11,13.1285714285714,"Burnaby South"
"532",2021-04-18,13.3571428571429,"Burnaby South"
"533",2021-04-25,11.1857142857143,"Burnaby South"
"534",2021-05-02,11.1571428571429,"Burnaby South"
"535",2021-05-09,13.9571428571429,"Burnaby South"
"536",2021-05-16,12.7714285714286,"Burnaby South"
"537",2021-05-23,12.5142857142857,"Burnaby South"
"538",2021-05-30,NA,"Burnaby South"
"539",2021-06-06,12.7857142857143,"Burnaby South"
"540",2021-06-13,16.3428571428571,"Burnaby South"
"541",2021-06-20,22.7714285714286,"Burnaby South"
"542",2021-06-27,24.6428571428571,"Burnaby South"
"543",2021-07-04,19.2285714285714,"Burnaby South"
"544",2021-07-11,17.8285714285714,"Burnaby South"
"545",2021-07-18,18.9142857142857,"Burnaby South"
"546",2021-07-25,21.9714285714286,"Burnaby South"
"547",2021-08-01,20.3285714285714,"Burnaby South"
"548",2021-08-08,22.5285714285714,"Burnaby South"
"549",2021-08-15,17.4285714285714,"Burnaby South"
"550",2021-08-22,16.5857142857143,"Burnaby South"
"551",2021-08-29,16.3,"Burnaby South"
"552",2021-09-05,18.0142857142857,"Burnaby South"
"553",2021-09-12,13.6,"Burnaby South"
"554",2021-09-19,15.0714285714286,"Burnaby South"
"555",2021-09-26,12.3,"Burnaby South"
"556",2021-10-03,10.2857142857143,"Burnaby South"
"557",2021-10-10,8.62857142857143,"Burnaby South"
"558",2021-10-17,NA,"Burnaby South"
"559",2021-10-24,9.18571428571429,"Burnaby South"
"560",2021-10-31,8.94285714285714,"Burnaby South"
"561",2021-11-07,7.34285714285714,"Burnaby South"
"562",2021-11-14,5.58571428571429,"Burnaby South"
"563",2021-11-21,6.5,"Burnaby South"
"564",2021-11-28,7.24285714285714,"Burnaby South"
"565",2021-12-05,3.32857142857143,"Burnaby South"
"566",2021-12-12,2.68571428571429,"Burnaby South"
"567",2021-12-19,0.857142857142857,"Burnaby South"
"568",2021-12-26,-6.86666666666667,"Burnaby South"
"569",2022-01-02,0.7,"Burnaby South"
"570",2022-01-09,7.27142857142857,"Burnaby South"
"571",2022-01-16,5.94285714285714,"Burnaby South"
"572",2022-01-23,2.44285714285714,"Burnaby South"
"573",2022-01-30,3.94285714285714,"Burnaby South"
"574",2022-02-06,6.41428571428571,"Burnaby South"
"575",2022-02-13,6.62857142857143,"Burnaby South"
"576",2022-02-20,1.25714285714286,"Burnaby South"
"577",2022-02-27,7.35714285714286,"Burnaby South"
"578",2022-03-06,5.02857142857143,"Burnaby South"
"579",2022-03-13,6.55714285714286,"Burnaby South"
"580",2022-03-20,7.68571428571429,"Burnaby South"
"581",2022-03-27,8.58571428571429,"Burnaby South"
"582",2022-04-03,8.08571428571429,"Burnaby South"
"583",2022-04-10,5.68571428571429,"Burnaby South"
"584",2022-04-17,8.1,"Burnaby South"
"585",2022-04-24,9.27142857142857,"Burnaby South"
"586",2022-05-01,9.51428571428571,"Burnaby South"
"587",2022-05-08,8.7,"Burnaby South"
"588",2022-05-15,11.3571428571429,"Burnaby South"
"589",2022-05-22,NA,"Burnaby South"
"590",2022-05-29,14.7571428571429,"Burnaby South"
"591",2022-06-05,14.4285714285714,"Burnaby South"
"592",2022-06-12,13.7428571428571,"Burnaby South"
"593",2022-06-19,16.3428571428571,"Burnaby South"
"594",2022-06-26,19.3285714285714,"Burnaby South"
"595",2022-07-03,16.8428571428571,"Burnaby South"
"596",2022-07-10,18.8142857142857,"Burnaby South"
"597",2022-07-17,17.8428571428571,"Burnaby South"
"598",2022-07-24,24.6857142857143,"Burnaby South"
"599",2022-07-31,19.9285714285714,"Burnaby South"
"600",2022-08-07,20.8142857142857,"Burnaby South"
"601",2022-08-14,22.4714285714286,"Burnaby South"
"602",2022-08-21,20.1571428571429,"Burnaby South"
"603",2022-08-28,20.9285714285714,"Burnaby South"
"604",2022-09-04,18.5714285714286,"Burnaby South"
"605",2022-09-11,16.7428571428571,"Burnaby South"
"606",2022-09-18,17.4142857142857,"Burnaby South"
"607",2022-09-25,NA,"Burnaby South"
"608",2022-10-02,17.9571428571429,"Burnaby South"
"609",2022-10-09,15.7571428571429,"Burnaby South"
"610",2022-10-16,13.4428571428571,"Burnaby South"
"611",2022-10-23,8.64285714285714,"Burnaby South"
"612",2022-10-30,9.4,"Burnaby South"
"614",2017-01-01,-1.17142857142857,"North Vancouver Mahon Park"
"615",2017-01-08,-0.128571428571429,"North Vancouver Mahon Park"
"616",2017-01-15,6.3,"North Vancouver Mahon Park"
"617",2017-01-22,4.94285714285714,"North Vancouver Mahon Park"
"618",2017-01-29,2.37142857142857,"North Vancouver Mahon Park"
"619",2017-02-05,1.32857142857143,"North Vancouver Mahon Park"
"620",2017-02-12,7.3,"North Vancouver Mahon Park"
"621",2017-02-19,3.97142857142857,"North Vancouver Mahon Park"
"622",2017-02-26,3.57142857142857,"North Vancouver Mahon Park"
"623",2017-03-05,3.25714285714286,"North Vancouver Mahon Park"
"624",2017-03-12,7.31428571428571,"North Vancouver Mahon Park"
"625",2017-03-19,7.35714285714286,"North Vancouver Mahon Park"
"626",2017-03-26,7.4,"North Vancouver Mahon Park"
"627",2017-04-02,8.12857142857143,"North Vancouver Mahon Park"
"628",2017-04-09,8.01428571428571,"North Vancouver Mahon Park"
"629",2017-04-16,10.5714285714286,"North Vancouver Mahon Park"
"630",2017-04-23,9.44285714285714,"North Vancouver Mahon Park"
"631",2017-04-30,11.5428571428571,"North Vancouver Mahon Park"
"632",2017-05-07,11.0142857142857,"North Vancouver Mahon Park"
"633",2017-05-14,11.6285714285714,"North Vancouver Mahon Park"
"634",2017-05-21,16.6142857142857,"North Vancouver Mahon Park"
"635",2017-05-28,15.9857142857143,"North Vancouver Mahon Park"
"636",2017-06-04,15.5285714285714,"North Vancouver Mahon Park"
"637",2017-06-11,14.3142857142857,"North Vancouver Mahon Park"
"638",2017-06-18,16.7,"North Vancouver Mahon Park"
"639",2017-06-25,19.0857142857143,"North Vancouver Mahon Park"
"640",2017-07-02,19.2142857142857,"North Vancouver Mahon Park"
"641",2017-07-09,18.4571428571429,"North Vancouver Mahon Park"
"642",2017-07-16,18.1714285714286,"North Vancouver Mahon Park"
"643",2017-07-23,19.2428571428571,"North Vancouver Mahon Park"
"644",2017-07-30,21,"North Vancouver Mahon Park"
"645",2017-08-06,20.9428571428571,"North Vancouver Mahon Park"
"646",2017-08-13,17.8428571428571,"North Vancouver Mahon Park"
"647",2017-08-20,18.7714285714286,"North Vancouver Mahon Park"
"648",2017-08-27,20.9428571428571,"North Vancouver Mahon Park"
"649",2017-09-03,20.9285714285714,"North Vancouver Mahon Park"
"650",2017-09-10,17.0428571428571,"North Vancouver Mahon Park"
"651",2017-09-17,12.6142857142857,"North Vancouver Mahon Park"
"652",2017-09-24,15.6,"North Vancouver Mahon Park"
"653",2017-10-01,11.7,"North Vancouver Mahon Park"
"654",2017-10-08,8.51428571428571,"North Vancouver Mahon Park"
"655",2017-10-15,9.95714285714286,"North Vancouver Mahon Park"
"656",2017-10-22,10.9428571428571,"North Vancouver Mahon Park"
"657",2017-10-29,6.41428571428571,"North Vancouver Mahon Park"
"658",2017-11-05,5.82857142857143,"North Vancouver Mahon Park"
"659",2017-11-12,7.45714285714286,"North Vancouver Mahon Park"
"660",2017-11-19,8.58571428571429,"North Vancouver Mahon Park"
"661",2017-11-26,6.21428571428571,"North Vancouver Mahon Park"
"662",2017-12-03,2.3,"North Vancouver Mahon Park"
"663",2017-12-10,5.21428571428571,"North Vancouver Mahon Park"
"664",2017-12-17,2.04285714285714,"North Vancouver Mahon Park"
"665",2017-12-24,1.17142857142857,"North Vancouver Mahon Park"
"666",2017-12-31,0.6,"North Vancouver Mahon Park"
"667",2018-01-07,4.33846153846154,"North Vancouver Mahon Park"
"668",2018-01-14,6.95714285714286,"North Vancouver Mahon Park"
"669",2018-01-21,5.55714285714286,"North Vancouver Mahon Park"
"670",2018-01-28,6.08571428571429,"North Vancouver Mahon Park"
"671",2018-02-04,6.21428571428571,"North Vancouver Mahon Park"
"672",2018-02-11,2.84285714285714,"North Vancouver Mahon Park"
"673",2018-02-18,-1.44285714285714,"North Vancouver Mahon Park"
"674",2018-02-25,3.6,"North Vancouver Mahon Park"
"675",2018-03-04,4.77142857142857,"North Vancouver Mahon Park"
"676",2018-03-11,8.1,"North Vancouver Mahon Park"
"677",2018-03-18,6.22857142857143,"North Vancouver Mahon Park"
"678",2018-03-25,6.72857142857143,"North Vancouver Mahon Park"
"679",2018-04-01,7.61428571428571,"North Vancouver Mahon Park"
"680",2018-04-08,8.75714285714286,"North Vancouver Mahon Park"
"681",2018-04-15,8.5,"North Vancouver Mahon Park"
"682",2018-04-22,13.1285714285714,"North Vancouver Mahon Park"
"683",2018-04-29,12.4142857142857,"North Vancouver Mahon Park"
"684",2018-05-06,15.0142857142857,"North Vancouver Mahon Park"
"685",2018-05-13,17.6428571428571,"North Vancouver Mahon Park"
"686",2018-05-20,16.3,"North Vancouver Mahon Park"
"687",2018-05-27,14.5,"North Vancouver Mahon Park"
"688",2018-06-03,13.6571428571429,"North Vancouver Mahon Park"
"689",2018-06-10,14.2142857142857,"North Vancouver Mahon Park"
"690",2018-06-17,NA,"North Vancouver Mahon Park"
"691",2018-06-24,15.7,"North Vancouver Mahon Park"
"692",2018-07-01,17.8857142857143,"North Vancouver Mahon Park"
"693",2018-07-08,18.3428571428571,"North Vancouver Mahon Park"
"694",2018-07-15,19.3857142857143,"North Vancouver Mahon Park"
"695",2018-07-22,22.4714285714286,"North Vancouver Mahon Park"
"696",2018-07-29,20.8,"North Vancouver Mahon Park"
"697",2018-08-05,22.7714285714286,"North Vancouver Mahon Park"
"698",2018-08-12,18.8571428571429,"North Vancouver Mahon Park"
"699",2018-08-19,18.2714285714286,"North Vancouver Mahon Park"
"700",2018-08-26,16.6714285714286,"North Vancouver Mahon Park"
"701",2018-09-02,17.1285714285714,"North Vancouver Mahon Park"
"702",2018-09-09,14.0571428571429,"North Vancouver Mahon Park"
"703",2018-09-16,12.9,"North Vancouver Mahon Park"
"704",2018-09-23,13.5428571428571,"North Vancouver Mahon Park"
"705",2018-09-30,10.2428571428571,"North Vancouver Mahon Park"
"706",2018-10-07,10.9857142857143,"North Vancouver Mahon Park"
"707",2018-10-14,11.2571428571429,"North Vancouver Mahon Park"
"708",2018-10-21,10.9857142857143,"North Vancouver Mahon Park"
"709",2018-10-28,NA,"North Vancouver Mahon Park"
"710",2018-11-04,7.21428571428571,"North Vancouver Mahon Park"
"711",2018-11-11,7,"North Vancouver Mahon Park"
"712",2018-11-18,6.37142857142857,"North Vancouver Mahon Park"
"713",2018-11-25,7.62857142857143,"North Vancouver Mahon Park"
"714",2018-12-02,1.91428571428571,"North Vancouver Mahon Park"
"715",2018-12-09,6.61428571428571,"North Vancouver Mahon Park"
"716",2018-12-16,6.91428571428571,"North Vancouver Mahon Park"
"717",2018-12-23,4.04285714285714,"North Vancouver Mahon Park"
"718",2018-12-30,2.75,"North Vancouver Mahon Park"
"719",2019-01-06,5.89166666666667,"North Vancouver Mahon Park"
"720",2019-01-13,5.27142857142857,"North Vancouver Mahon Park"
"721",2019-01-20,4.84285714285714,"North Vancouver Mahon Park"
"722",2019-01-27,4.71428571428571,"North Vancouver Mahon Park"
"723",2019-02-03,-1.88571428571429,"North Vancouver Mahon Park"
"724",2019-02-10,-0.814285714285715,"North Vancouver Mahon Park"
"725",2019-02-17,1.91428571428571,"North Vancouver Mahon Park"
"726",2019-02-24,1.81428571428571,"North Vancouver Mahon Park"
"727",2019-03-03,1.77142857142857,"North Vancouver Mahon Park"
"728",2019-03-10,NA,"North Vancouver Mahon Park"
"729",2019-03-17,11.4,"North Vancouver Mahon Park"
"730",2019-03-24,9.2,"North Vancouver Mahon Park"
"731",2019-03-31,10.7285714285714,"North Vancouver Mahon Park"
"732",2019-04-07,7.82857142857143,"North Vancouver Mahon Park"
"733",2019-04-14,8.98571428571429,"North Vancouver Mahon Park"
"734",2019-04-21,9.5,"North Vancouver Mahon Park"
"735",2019-04-28,11.0857142857143,"North Vancouver Mahon Park"
"736",2019-05-05,15.6285714285714,"North Vancouver Mahon Park"
"737",2019-05-12,13.4285714285714,"North Vancouver Mahon Park"
"738",2019-05-19,14.0571428571429,"North Vancouver Mahon Park"
"739",2019-05-26,17.0571428571429,"North Vancouver Mahon Park"
"740",2019-06-02,14.3857142857143,"North Vancouver Mahon Park"
"741",2019-06-09,18.1428571428571,"North Vancouver Mahon Park"
"742",2019-06-16,16.2714285714286,"North Vancouver Mahon Park"
"743",2019-06-23,15.3285714285714,"North Vancouver Mahon Park"
"744",2019-06-30,16.8285714285714,"North Vancouver Mahon Park"
"745",2019-07-07,17.4714285714286,"North Vancouver Mahon Park"
"746",2019-07-14,NA,"North Vancouver Mahon Park"
"747",2019-07-21,19.8285714285714,"North Vancouver Mahon Park"
"748",2019-07-28,NA,"North Vancouver Mahon Park"
"749",2019-08-04,19.9285714285714,"North Vancouver Mahon Park"
"750",2019-08-11,18.4857142857143,"North Vancouver Mahon Park"
"751",2019-08-18,17.4142857142857,"North Vancouver Mahon Park"
"752",2019-08-25,18.9714285714286,"North Vancouver Mahon Park"
"753",2019-09-01,18.7428571428571,"North Vancouver Mahon Park"
"754",2019-09-08,15.7142857142857,"North Vancouver Mahon Park"
"755",2019-09-15,13.9857142857143,"North Vancouver Mahon Park"
"756",2019-09-22,12.3571428571429,"North Vancouver Mahon Park"
"757",2019-09-29,10.6714285714286,"North Vancouver Mahon Park"
"758",2019-10-06,7.94285714285714,"North Vancouver Mahon Park"
"759",2019-10-13,9.48571428571429,"North Vancouver Mahon Park"
"760",2019-10-20,9.01428571428571,"North Vancouver Mahon Park"
"761",2019-10-27,NA,"North Vancouver Mahon Park"
"762",2019-11-03,NA,"North Vancouver Mahon Park"
"763",2019-11-10,NA,"North Vancouver Mahon Park"
"764",2019-11-17,6.8,"North Vancouver Mahon Park"
"765",2019-11-24,2.62857142857143,"North Vancouver Mahon Park"
"766",2019-12-01,5.57142857142857,"North Vancouver Mahon Park"
"767",2019-12-08,5.42857142857143,"North Vancouver Mahon Park"
"768",2019-12-15,NA,"North Vancouver Mahon Park"
"769",2019-12-22,3.45714285714286,"North Vancouver Mahon Park"
"770",2019-12-29,6.96666666666667,"North Vancouver Mahon Park"
"771",2020-01-05,4.70909090909091,"North Vancouver Mahon Park"
"772",2020-01-12,-1.12857142857143,"North Vancouver Mahon Park"
"773",2020-01-19,7.5,"North Vancouver Mahon Park"
"774",2020-01-26,7.11428571428571,"North Vancouver Mahon Park"
"775",2020-02-02,2.52857142857143,"North Vancouver Mahon Park"
"776",2020-02-09,4.37142857142857,"North Vancouver Mahon Park"
"777",2020-02-16,3.74285714285714,"North Vancouver Mahon Park"
"778",2020-02-23,4.9,"North Vancouver Mahon Park"
"779",2020-03-01,4.61428571428571,"North Vancouver Mahon Park"
"780",2020-03-08,3.55714285714286,"North Vancouver Mahon Park"
"781",2020-03-15,5.87142857142857,"North Vancouver Mahon Park"
"782",2020-03-22,5.84285714285714,"North Vancouver Mahon Park"
"783",2020-03-29,5.3,"North Vancouver Mahon Park"
"784",2020-04-05,8.54285714285714,"North Vancouver Mahon Park"
"785",2020-04-12,11.0285714285714,"North Vancouver Mahon Park"
"786",2020-04-19,11.2285714285714,"North Vancouver Mahon Park"
"787",2020-04-26,10.9428571428571,"North Vancouver Mahon Park"
"788",2020-05-03,13.0285714285714,"North Vancouver Mahon Park"
"789",2020-05-10,NA,"North Vancouver Mahon Park"
"790",2020-05-17,NA,"North Vancouver Mahon Park"
"791",2020-05-24,15,"North Vancouver Mahon Park"
"792",2020-05-31,12.6857142857143,"North Vancouver Mahon Park"
"793",2020-06-07,13.7285714285714,"North Vancouver Mahon Park"
"794",2020-06-14,14.8571428571429,"North Vancouver Mahon Park"
"795",2020-06-21,17.0428571428571,"North Vancouver Mahon Park"
"796",2020-06-28,14.3857142857143,"North Vancouver Mahon Park"
"797",2020-07-05,15.8857142857143,"North Vancouver Mahon Park"
"798",2020-07-12,17.6285714285714,"North Vancouver Mahon Park"
"799",2020-07-19,18.6142857142857,"North Vancouver Mahon Park"
"800",2020-07-26,21.2142857142857,"North Vancouver Mahon Park"
"801",2020-08-02,18.2714285714286,"North Vancouver Mahon Park"
"802",2020-08-09,17,"North Vancouver Mahon Park"
"803",2020-08-16,20.2428571428571,"North Vancouver Mahon Park"
"804",2020-08-23,16.3571428571429,"North Vancouver Mahon Park"
"805",2020-08-30,16.8428571428571,"North Vancouver Mahon Park"
"806",2020-09-06,19.1857142857143,"North Vancouver Mahon Park"
"807",2020-09-13,16,"North Vancouver Mahon Park"
"808",2020-09-20,14.7857142857143,"North Vancouver Mahon Park"
"809",2020-09-27,15.4,"North Vancouver Mahon Park"
"810",2020-10-04,13.6714285714286,"North Vancouver Mahon Park"
"811",2020-10-11,9.7,"North Vancouver Mahon Park"
"812",2020-10-18,7.37142857142857,"North Vancouver Mahon Park"
"813",2020-10-25,7.38571428571429,"North Vancouver Mahon Park"
"814",2020-11-01,9.1,"North Vancouver Mahon Park"
"815",2020-11-08,3.54285714285714,"North Vancouver Mahon Park"
"816",2020-11-15,7.02857142857143,"North Vancouver Mahon Park"
"817",2020-11-22,5.88571428571429,"North Vancouver Mahon Park"
"818",2020-11-29,5.91428571428571,"North Vancouver Mahon Park"
"819",2020-12-06,6.35714285714286,"North Vancouver Mahon Park"
"820",2020-12-13,5.77142857142857,"North Vancouver Mahon Park"
"821",2020-12-20,3.65714285714286,"North Vancouver Mahon Park"
"822",2020-12-27,4.96,"North Vancouver Mahon Park"
"823",2021-01-03,6.31111111111111,"North Vancouver Mahon Park"
"824",2021-01-10,7.31428571428571,"North Vancouver Mahon Park"
"825",2021-01-17,4.04285714285714,"North Vancouver Mahon Park"
"826",2021-01-24,3.85714285714286,"North Vancouver Mahon Park"
"827",2021-01-31,5.21428571428571,"North Vancouver Mahon Park"
"828",2021-02-07,-0.8,"North Vancouver Mahon Park"
"829",2021-02-14,3.34285714285714,"North Vancouver Mahon Park"
"830",2021-02-21,4.55714285714286,"North Vancouver Mahon Park"
"831",2021-02-28,6.82857142857143,"North Vancouver Mahon Park"
"832",2021-03-07,6.7,"North Vancouver Mahon Park"
"833",2021-03-14,6.42857142857143,"North Vancouver Mahon Park"
"834",2021-03-21,6.18571428571429,"North Vancouver Mahon Park"
"835",2021-03-28,6.82857142857143,"North Vancouver Mahon Park"
"836",2021-04-04,6.12857142857143,"North Vancouver Mahon Park"
"837",2021-04-11,11.8142857142857,"North Vancouver Mahon Park"
"838",2021-04-18,12.7571428571429,"North Vancouver Mahon Park"
"839",2021-04-25,11.2,"North Vancouver Mahon Park"
"840",2021-05-02,10.9571428571429,"North Vancouver Mahon Park"
"841",2021-05-09,13.2428571428571,"North Vancouver Mahon Park"
"842",2021-05-16,12.6285714285714,"North Vancouver Mahon Park"
"843",2021-05-23,12.7714285714286,"North Vancouver Mahon Park"
"844",2021-05-30,17.4428571428571,"North Vancouver Mahon Park"
"845",2021-06-06,12.6285714285714,"North Vancouver Mahon Park"
"846",2021-06-13,16.4428571428571,"North Vancouver Mahon Park"
"847",2021-06-20,21.6,"North Vancouver Mahon Park"
"848",2021-06-27,NA,"North Vancouver Mahon Park"
"849",2021-07-04,19.9142857142857,"North Vancouver Mahon Park"
"850",2021-07-11,18.9571428571429,"North Vancouver Mahon Park"
"851",2021-07-18,19.2571428571429,"North Vancouver Mahon Park"
"852",2021-07-25,21.8857142857143,"North Vancouver Mahon Park"
"853",2021-08-01,20.9857142857143,"North Vancouver Mahon Park"
"854",2021-08-08,22.0857142857143,"North Vancouver Mahon Park"
"855",2021-08-15,18,"North Vancouver Mahon Park"
"856",2021-08-22,16.6428571428571,"North Vancouver Mahon Park"
"857",2021-08-29,15.6571428571429,"North Vancouver Mahon Park"
"858",2021-09-05,18.3142857142857,"North Vancouver Mahon Park"
"859",2021-09-12,13.4857142857143,"North Vancouver Mahon Park"
"860",2021-09-19,14.5714285714286,"North Vancouver Mahon Park"
