"","week","pdiff","segmentId"
"295",2022-07-10,0.0216144286224242,"13054410"
"296",2022-07-17,0.0030117957177482,"13054410"
"297",2022-07-24,0.0262298637907298,"13054410"
"298",2022-07-31,-0.012394041038775,"13054410"
"299",2022-08-07,0.720658522508374,"13054410"
"300",2022-08-14,0.0857358523290852,"13054410"
"301",2022-08-21,0.069736413193021,"13054410"
"302",2022-08-28,-0.0600058985644539,"13054410"
"303",2022-09-04,-0.109063116050734,"13054410"
"304",2022-09-11,0.0975893498455432,"13054410"
"305",2022-09-18,0.00204647838659568,"13054410"
"306",2022-09-25,-0.105577247910461,"13054410"
"307",2022-10-02,0.120419035479285,"13054410"
"308",2022-10-09,-0.0655930042945081,"13054410"
"309",2022-10-16,-0.125059242673519,"13054410"
"310",2022-10-23,0.0423595951157557,"13054410"
"311",2022-10-30,0.0409142351551547,"13054410"
"312",2022-11-06,-0.0555362139804106,"13054410"
"313",2022-11-13,0.116157974280558,"13054410"
"591",2017-01-01,-0.112575006791455,"15977550"
"601",2017-01-08,0.0818414504006552,"15977550"
"611",2017-01-22,-0.091902877165965,"15977550"
"621",2017-01-29,0.0217938357742312,"15977550"
"631",2017-02-05,-0.0746761024780565,"15977550"
"641",2017-02-12,-0.153919266042436,"15977550"
"651",2017-02-19,-0.0334724699592222,"15977550"
"661",2017-02-26,0.0250751261909757,"15977550"
"671",2017-03-05,0.520287475886053,"15977550"
"681",2017-03-12,-0.0368475115307309,"15977550"
"691",2017-03-19,0.166867888324547,"15977550"
"701",2017-03-26,0.00171233842375498,"15977550"
"711",2017-04-02,0.0317607554150926,"15977550"
"721",2017-04-09,0.102021386463634,"15977550"
"731",2017-04-16,-0.0368475115307309,"15977550"
"741",2017-04-23,0.169255027102728,"15977550"
"751",2017-04-30,0.0144109323365561,"15977550"
"761",2017-05-07,0.00219558301240282,"15977550"
"771",2017-05-14,0.00505925464883436,"15977550"
"781",2017-05-21,-0.060402489165218,"15977550"
"791",2017-05-28,0.20390545390355,"15977550"
"801",2017-06-04,-0.0951513546785421,"15977550"
"811",2017-06-11,-0.0297224237686571,"15977550"
"821",2017-06-18,-0.0284099076019593,"15977550"
"831",2017-06-25,-0.085701238278318,"15977550"
"841",2017-07-02,-0.0894419093534067,"15977550"
"851",2017-07-09,0.0260893432288785,"15977550"
"861",2017-07-16,-0.0815668123532199,"15977550"
"871",2017-07-23,0.0513254495249315,"15977550"
"881",2017-07-30,0.0749507405254918,"15977550"
"891",2017-08-06,0.0237626100242779,"15977550"
"901",2017-08-13,0.57263614699782,"15977550"
"911",2017-08-20,0.09089781195087,"15977550"
"921",2017-08-27,-0.08747313510336,"15977550"
"931",2017-09-03,-0.0301818044270014,"15977550"
"941",2017-09-10,-0.0691635345779258,"15977550"
"951",2017-09-17,-0.0026752156192062,"15977550"
"961",2017-09-24,0.0357158822567042,"15977550"
"971",2017-10-01,-0.10223894197871,"15977550"
"981",2017-10-08,0.14361174249587,"15977550"
"991",2017-10-15,-0.0402225531022395,"15977550"
"1001",2017-10-22,0.0631380950252117,"15977550"
"1011",2017-10-29,0.0135249839240351,"15977550"
"1021",2017-11-05,-0.0317322141489131,"15977550"
"1031",2017-11-12,-0.0805824252281966,"15977550"
"1041",2017-11-19,-0.0900044162819914,"15977550"
"1051",2017-11-26,0.0513254495249315,"15977550"
"1061",2017-12-03,0.0254852874930688,"15977550"
"1071",2017-12-10,-0.0520351986025196,"15977550"
"1081",2017-12-17,-0.11700474885406,"15977550"
"1091",2017-12-24,0.0333380120585959,"15977550"
"1101",2017-12-31,0.136967129401962,"15977550"
"1111",2018-01-07,0.144139092741418,"15977550"
"1121",2018-01-14,-0.0835355866032666,"15977550"
"1131",2018-01-21,0.029668932774418,"15977550"
"1141",2018-01-28,0.0439425460872565,"15977550"
"1151",2018-02-04,-0.161302169480111,"15977550"
"1161",2018-02-11,-0.0620759472777577,"15977550"
"1171",2018-02-18,-0.0290005398769733,"15977550"
"1181",2018-02-25,0.0158875130240912,"15977550"
"1191",2018-03-04,-0.0707385539779631,"15977550"
"1201",2018-03-11,0.00998119027395108,"15977550"
"1211",2018-03-18,0.0101921303721704,"15977550"
"1221",2018-03-25,-0.00140957502989047,"15977550"
"1231",2018-04-01,-0.0353006174771228,"15977550"
"1241",2018-04-08,0.0529866027984084,"15977550"
"1251",2018-04-15,0.0279954746618783,"15977550"
"1261",2018-04-22,-0.00129451679449813,"15977550"
"1271",2018-04-29,-0.0189176031820914,"15977550"
"1281",2018-05-06,-0.0837816833845224,"15977550"
"1291",2018-05-13,-0.0121675200390742,"15977550"
"1301",2018-05-20,0.00756496733071197,"15977550"
"1311",2018-05-27,-0.0119214232578183,"15977550"
"1321",2018-06-03,-0.106879624139534,"15977550"
"1331",2018-06-10,0.00832003700047419,"15977550"
"1341",2018-06-17,-0.0718635678351327,"15977550"
"1351",2018-06-24,0.00449674772024961,"15977550"
"1361",2018-07-01,-0.0418631983106117,"15977550"
"1371",2018-07-08,-0.107037829213199,"15977550"
"1381",2018-07-15,0.0418753331247074,"15977550"
"1391",2018-07-22,-0.0276716172581918,"15977550"
"1401",2018-07-29,-0.0169910169516886,"15977550"
"1411",2018-08-05,0.119740354714054,"15977550"
"1421",2018-08-12,0.0478511420248491,"15977550"
"1431",2018-08-19,-0.0260473785019033,"15977550"
"1441",2018-08-26,0.0350830619620464,"15977550"
"1451",2018-09-02,-0.0317322141489131,"15977550"
"1461",2018-09-09,0.162069001090058,"15977550"
"1471",2018-09-16,-0.131179923454396,"15977550"
"1481",2018-09-23,-0.0330857464458202,"15977550"
"1491",2018-09-30,0.167975323840198,"15977550"
"1501",2018-10-07,-0.129801781479364,"15977550"
"1511",2018-10-14,-0.0262621538746357,"15977550"
"1521",2018-10-21,-0.0313630689770294,"15977550"
"1531",2018-11-04,-0.00267521561920619,"15977550"
"1541",2018-11-11,-0.146536362604761,"15977550"
"1551",2018-11-18,-0.0416991337897745,"15977550"
"1561",2018-11-25,-0.09042629647843,"15977550"
"1571",2018-12-02,-0.155395846729971,"15977550"
"1581",2018-12-09,-0.0914106836034534,"15977550"
"1591",2018-12-16,-0.0894419093534067,"15977550"
"1601",2018-12-23,0.00555144821134602,"15977550"
"1611",2018-12-30,-0.167208492230251,"15977550"
"1621",2019-01-06,0.0342776543143,"15977550"
"1631",2019-01-13,0.0300626876244273,"15977550"
"1641",2019-01-20,-0.0316911980187038,"15977550"
"1651",2019-01-27,0.0413920885360596,"15977550"
"1661",2019-02-03,-0.0868168770200111,"15977550"
"1671",2019-02-10,-0.0522089139775237,"15977550"
"1681",2019-02-17,-0.0208927695563265,"15977550"
"1691",2019-02-24,-0.0294837844656212,"15977550"
"1701",2019-03-03,-0.0408553733968973,"15977550"
"1711",2019-03-10,-0.00330803591386406,"15977550"
"1721",2019-03-17,-0.0319958892716872,"15977550"
"1731",2019-03-24,0.0298095595065642,"15977550"
"1741",2019-03-31,0.0220047758724505,"15977550"
"1751",2019-04-07,0.0629018421152061,"15977550"
"1761",2019-04-14,0.08842003752886,"15977550"
"1771",2019-04-21,-0.0311521288788101,"15977550"
"1781",2019-04-28,0.0523993263885934,"15977550"
"1791",2019-05-05,-0.0290005398769733,"15977550"
"1801",2019-05-12,0.0274316893084558,"15977550"
"1811",2019-05-19,-0.0293942947269827,"15977550"
"1821",2019-05-26,-0.0416991337897745,"15977550"
"1831",2019-06-02,-0.043444183693225,"15977550"
"1841",2019-06-09,-0.0213223203017912,"15977550"
"1851",2019-06-16,0.061169320775165,"15977550"
"1861",2019-06-23,-0.0325443335270574,"15977550"
"1871",2019-06-30,-0.132951820279438,"15977550"
"1881",2019-07-07,-0.0516414437525103,"15977550"
"1891",2019-07-14,0.16570366124399,"15977550"
"1901",2019-07-21,0.190124034153223,"15977550"
"1911",2019-07-28,0.035575255524558,"15977550"
"1921",2019-08-04,-0.0467616961470374,"15977550"
"1931",2019-08-11,-0.00281584235135239,"15977550"
"1941",2019-08-18,0.00276235135711322,"15977550"
"1951",2019-08-25,-0.0144878611194863,"15977550"
"1961",2019-09-01,0.0755044582833174,"15977550"
"1971",2019-09-08,-0.0446522951648445,"15977550"
"1981",2019-09-15,-0.071633451364348,"15977550"
"1991",2019-09-22,-0.0520351986025196,"15977550"
"2001",2019-09-29,0.140806239189553,"15977550"
"2011",2019-10-06,-0.0896880061346625,"15977550"
"2021",2019-10-13,-0.0457069956559409,"15977550"
"2031",2019-10-20,-0.0231598429351682,"15977550"
"2041",2019-10-27,-0.123895458729224,"15977550"
"2051",2019-11-03,-0.0293942947269827,"15977550"
"2061",2019-11-10,-0.0672228856743083,"15977550"
"2071",2019-11-17,0.0845485149944694,"15977550"
"2081",2019-11-24,0.00998119027395108,"15977550"
"2091",2019-12-01,-0.00360335205137107,"15977550"
"2101",2019-12-08,-0.0613868762902414,"15977550"
"2111",2019-12-15,-0.0992857806036401,"15977550"
"2121",2019-12-22,0.0401943028035137,"15977550"
"2131",2019-12-29,-0.11405158747899,"15977550"
"2141",2020-01-05,-0.0612638278996135,"15977550"
"2151",2020-01-12,0.0227782228992546,"15977550"
"2161",2020-01-19,0.00571551273218326,"15977550"
"2171",2020-01-26,-0.0891606558891143,"15977550"
"2181",2020-02-02,0.107583173720016,"15977550"
"2191",2020-02-09,0.0712592888066543,"15977550"
"2201",2020-02-16,0.064122482150235,"15977550"
"2211",2020-02-23,0.0230594763635469,"15977550"
"2221",2020-03-01,-0.0328396496645644,"15977550"
"2231",2020-03-08,-0.0370584516289501,"15977550"
"2241",2020-03-15,0.0326614696344889,"15977550"
"2251",2020-03-22,-0.0471560624176213,"15977550"
"2261",2020-03-29,-0.0896208888306836,"15977550"
"2271",2020-04-05,-0.0349724884354483,"15977550"
"2281",2020-04-12,-0.0860949931283273,"15977550"
"2291",2020-04-19,-0.0659572450849926,"15977550"
"2301",2020-04-26,-0.0014504021456748,"15977550"
"2311",2020-05-03,-0.00513204735140732,"15977550"
"2321",2020-05-10,-0.0352248953905825,"15977550"
"2331",2020-05-17,-0.0295457389000632,"15977550"
"2341",2020-05-24,0.0118463448266269,"15977550"
"2351",2020-05-31,-0.0215481502892966,"15977550"
"2361",2020-06-07,-0.0151206814141442,"15977550"
"2371",2020-06-14,-0.061332188116629,"15977550"
"2381",2020-06-21,-0.0495483258656185,"15977550"
"2391",2020-06-28,0.0345293442042208,"15977550"
"2401",2020-07-05,0.000294820963721385,"15977550"
"2411",2020-07-12,0.0859758763257533,"15977550"
"2421",2020-07-19,0.0958338102492012,"15977550"
"2431",2020-07-26,-0.0319000074088603,"15977550"
"2441",2020-08-02,0.0522483124546409,"15977550"
"2451",2020-08-09,0.128698277551766,"15977550"
"2461",2020-08-16,-0.0440442913523301,"15977550"
"2471",2020-08-23,0.134567685784718,"15977550"
"2481",2020-08-30,-0.026244255926908,"15977550"
"2491",2020-09-06,-0.0700002636341956,"15977550"
"2501",2020-09-13,0.0389221717496374,"15977550"
"2511",2020-09-20,-0.042907245261394,"15977550"
"2521",2020-09-27,0.169679070787354,"15977550"
"2531",2020-10-04,0.0193542676817821,"15977550"
"2541",2020-10-11,-0.140630039854621,"15977550"
"2551",2020-10-18,0.0231719777492639,"15977550"
"2561",2020-10-25,-0.00791675745374607,"15977550"
"2571",2020-11-01,0.0621537079001883,"15977550"
"2581",2020-11-08,0.0983075623101366,"15977550"
"2591",2020-11-15,-0.0684252442341583,"15977550"
"2601",2020-11-22,-0.00344227052182179,"15977550"
"2611",2020-11-29,-0.0549883599775896,"15977550"
"2621",2020-12-06,-0.0225035848518193,"15977550"
"2631",2020-12-13,-0.112575006791455,"15977550"
"2641",2020-12-20,-0.0115768877640601,"15977550"
"2651",2020-12-27,0.00365298732737244,"15977550"
"2661",2021-01-03,-0.0201832437714071,"15977550"
"2671",2021-01-10,0.0709428786593253,"15977550"
"2681",2021-01-17,-0.0294837844656212,"15977550"
"2691",2021-01-24,0.0173640937116262,"15977550"
"2701",2021-01-31,-0.0536854946650587,"15977550"
"2711",2021-02-07,-0.0305193085841522,"15977550"
"2721",2021-02-14,0.067666275800319,"15977550"
"2731",2021-02-21,-0.0336347315732371,"15977550"
"2741",2021-02-28,-0.0589687079179014,"15977550"
"2751",2021-03-07,0.0286527912260068,"15977550"
"2761",2021-03-14,-0.0218883428986797,"15977550"
"2771",2021-03-21,0.0383315394746234,"15977550"
"2781",2021-03-28,-0.0572600225737974,"15977550"
"2791",2021-04-04,-0.00236839365815997,"15977550"
"2801",2021-04-11,0.0711402097189498,"15977550"
"2811",2021-04-18,-0.0515976932136203,"15977550"
"2821",2021-04-25,0.00315836916603069,"15977550"
"2831",2021-05-02,-0.0437663467523235,"15977550"
"2841",2021-05-09,-0.0581451876543886,"15977550"
"2851",2021-05-16,0.0517473297213701,"15977550"
"2861",2021-05-23,-0.0545664797811511,"15977550"
"2871",2021-05-30,0.0883041658736345,"15977550"
"2881",2021-06-06,-0.0339224755020901,"15977550"
"2891",2021-06-13,0.0757945009183689,"15977550"
"2901",2021-06-20,0.17860670479045,"15977550"
"2911",2021-06-27,0.0996499083897139,"15977550"
"2921",2021-07-04,0.0560959409769677,"15977550"
"2931",2021-07-11,-0.0501894727431008,"15977550"
"2941",2021-07-18,0.152001405493228,"15977550"
"2951",2021-07-25,0.0774495693813203,"15977550"
"2961",2021-08-01,-0.0141362942891208,"15977550"
"2971",2021-08-08,0.0311744660244537,"15977550"
"2981",2021-08-15,-0.0281827413423386,"15977550"
"2991",2021-08-22,-0.0793519413219174,"15977550"
"3001",2021-08-29,-0.067011945576089,"15977550"
"3011",2021-09-05,0.00251142914877394,"15977550"
